% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1712225852.8938 2611 2008 6 5
1712225852.9019 2617 2013 6 5
1712225852.9098 2623 2018 6 5
1712225852.9179 2629 2022 6 4
1712225852.9259 2635 2025 6 3
1712225852.9336 2642 2030 7 5
1712225852.9416 2648 2034 6 4
1712225852.9499 2654 2038 6 4
1712225852.9578 2659 2042 5 4
1712225852.9658 2665 2047 6 5
1712225852.9739 2672 2052 7 5
1712225852.9816 2678 2056 6 4
1712225852.9896 2684 2061 6 5
1712225852.9981 2690 2065 6 4
1712225853.0057 2695 2069 5 4
1712225853.0138 2702 2074 7 5
1712225853.0218 2708 2078 6 4
1712225853.0296 2714 2082 6 4
1712225853.0376 2719 2087 5 5
1712225853.0458 2726 2091 7 4
1712225853.0537 2732 2096 6 5
1712225853.0617 2738 2100 6 4
1712225853.0697 2744 2105 6 5
1712225853.0773 2750 2110 6 5
1712225853.0855 2756 2114 6 4
1712225853.0936 2762 2118 6 4
1712225853.1015 2768 2123 6 5
1712225853.1095 2774 2128 6 5
1712225853.1175 2780 2132 6 4
1712225853.1263 2786 2137 6 5
1712225853.1335 2793 2143 7 6
1712225853.1415 2799 2147 6 4
1712225853.1494 2805 2150 6 3
1712225853.1574 2810 2155 5 5
1712225853.1654 2817 2160 7 5
1712225853.1741 2823 2166 6 6
1712225853.1813 2829 2170 6 4
1712225853.1904 2835 2174 6 4
1712225853.1983 2841 2179 6 5
1712225853.2063 2847 2183 6 4
1712225853.2143 2854 2187 7 4
1712225853.2223 2859 2192 5 5
1712225853.2303 2865 2196 6 4
1712225853.2383 2872 2201 7 5
1712225853.2460 2878 2205 6 4
1712225853.2541 2884 2210 6 5
1712225853.2621 2889 2214 5 4
1712225853.2700 2895 2218 6 4
1712225853.2780 2902 2223 7 5
1712225853.2860 2907 2228 5 5
1712225853.2937 2913 2232 6 4
1712225853.3018 2920 2237 7 5
1712225853.3099 2926 2242 6 5
1712225853.3178 2931 2246 5 4
1712225853.3259 2936 2251 5 5
1712225853.3338 2943 2256 7 5
1712225853.3417 2949 2260 6 4
1712225853.3499 2954 2265 5 5
1712225853.3581 2960 2270 6 5
1712225853.3657 2965 2274 5 4
1712225853.3738 2971 2279 6 5
1712225853.3818 2978 2284 7 5
1712225853.3895 2984 2289 6 5
1712225853.3977 2989 2293 5 4
1712225853.4059 2995 2298 6 5
1712225853.4136 3002 2303 7 5
1712225853.4216 3008 2307 6 4
1712225853.4295 3013 2312 5 5
1712225853.4382 3018 2317 5 5
1712225853.4455 3025 2322 7 5
1712225853.4537 3032 2326 7 4
1712225853.4613 3039 2331 7 5
1712225853.4693 3044 2336 5 5
1712225853.4774 3049 2340 5 4
1712225853.4861 3056 2344 7 4
1712225853.4943 3063 2349 7 5
1712225853.5015 3069 2353 6 4
1712225853.5102 3075 2358 6 5
1712225853.5182 3081 2362 6 4
1712225853.5262 3087 2367 6 5
1712225853.5339 3094 2372 7 5
1712225853.5421 3100 2376 6 4
1712225853.5503 3106 2380 6 4
1712225853.5580 3112 2384 6 4
1712225853.5660 3119 2389 7 5
1712225853.5740 3125 2395 6 6
1712225853.5818 3131 2399 6 4
1712225853.5898 3137 2403 6 4
1712225853.5980 3143 2406 6 3
1712225853.6057 3149 2410 6 4
1712225853.6137 3156 2415 7 5
1712225853.6217 3163 2419 7 4
1712225853.6296 3169 2423 6 4
1712225853.6376 3175 2427 6 4
1712225853.6456 3182 2431 7 4
1712225853.6535 3189 2436 7 5
1712225853.6615 3195 2440 6 4
1712225853.6695 3201 2443 6 3
1712225853.6774 3208 2447 7 4
1712225853.6854 3214 2452 6 5
1712225853.6934 3220 2456 6 4
1712225853.7024 3227 2459 7 3
1712225853.7093 3234 2464 7 5
1712225853.7175 3240 2469 6 5
1712225853.7263 3246 2472 6 3
1712225853.7343 3253 2476 7 4
1712225853.7422 3261 2481 8 5
1712225853.7501 3267 2485 6 4
1712225853.7582 3273 2488 6 3
1712225853.7654 3280 2491 7 3
1712225853.7742 3287 2496 7 5
1712225853.7822 3293 2501 6 5
1712225853.7903 3300 2504 7 3
1712225853.7981 3306 2508 6 4
1712225853.8063 3313 2512 7 4
1712225853.8143 3320 2516 7 4
1712225853.8221 3326 2520 6 4
1712225853.8301 3333 2524 7 4
1712225853.8383 3340 2527 7 3
1712225853.8460 3347 2531 7 4
1712225853.8536 3353 2536 6 5
1712225853.8615 3360 2539 7 3
1712225853.8703 3367 2542 7 3
1712225853.8782 3374 2546 7 4
1712225853.8862 3381 2550 7 4
1712225853.8940 3388 2553 7 3
1712225853.9015 3394 2557 6 4
1712225853.9095 3401 2560 7 3
1712225853.9182 3408 2564 7 4
1712225853.9263 3415 2568 7 4
1712225853.9333 3422 2572 7 4
1712225853.9423 3428 2576 6 4
1712225853.9494 3435 2579 7 3
1712225853.9574 3441 2583 6 4
1712225853.9662 3448 2587 7 4
1712225853.9742 3455 2592 7 5
1712225853.9822 3461 2595 6 3
1712225853.9902 3468 2598 7 3
1712225853.9974 3475 2601 7 3
1712225854.0054 3481 2606 6 5
1712225854.0142 3488 2609 7 3
1712225854.0222 3495 2612 7 3
1712225854.0302 3502 2616 7 4
1712225854.0381 3509 2620 7 4
1712225854.0461 3516 2624 7 4
1712225854.0543 3523 2627 7 3
1712225854.0620 3530 2630 7 3
1712225854.0700 3537 2634 7 4
1712225854.0782 3545 2637 8 3
1712225854.0859 3552 2640 7 3
1712225854.0940 3559 2643 7 3
1712225854.1022 3567 2646 8 3
1712225854.1098 3575 2649 8 3
1712225854.1179 3582 2652 7 3
1712225854.1260 3590 2655 8 3
1712225854.1337 3597 2658 7 3
1712225854.1417 3605 2661 8 3
1712225854.1500 3612 2664 7 3
1712225854.1576 3620 2667 8 3
1712225854.1658 3628 2671 8 4
1712225854.1738 3635 2674 7 3
1712225854.1815 3643 2677 8 3
1712225854.1895 3650 2680 7 3
1712225854.1980 3657 2684 7 4
1712225854.2057 3665 2687 8 3
1712225854.2139 3672 2690 7 3
1712225854.2219 3678 2694 6 4
1712225854.2296 3687 2697 9 3
1712225854.2375 3693 2702 6 5
1712225854.2455 3699 2706 6 4
1712225854.2534 3706 2709 7 3
1712225854.2616 3713 2712 7 3
1712225854.2697 3719 2716 6 4
1712225854.2774 3726 2720 7 4
1712225854.2855 3734 2723 8 3
1712225854.2938 3741 2727 7 4
1712225854.3019 3748 2731 7 4
1712225854.3100 3756 2734 8 3
1712225854.3181 3763 2738 7 4
1712225854.3258 3769 2742 6 4
1712225854.3338 3776 2746 7 4
1712225854.3420 3783 2749 7 3
1712225854.3501 3790 2752 7 3
1712225854.3581 3797 2757 7 5
1712225854.3661 3804 2761 7 4
1712225854.3738 3811 2765 7 4
1712225854.3818 3818 2769 7 4
1712225854.3898 3824 2772 6 3
1712225854.3978 3831 2776 7 4
1712225854.4059 3837 2781 6 5
1712225854.4139 3844 2785 7 4
1712225854.4216 3850 2789 6 4
1712225854.4296 3856 2793 6 4
1712225854.4379 3863 2797 7 4
1712225854.4456 3869 2801 6 4
1712225854.4538 3876 2805 7 4
1712225854.4618 3882 2809 6 4
1712225854.4695 3888 2812 6 3
1712225854.4775 3895 2816 7 4
1712225854.4857 3901 2820 6 4
1712225854.4935 3907 2825 6 5
1712225854.5017 3913 2829 6 4
1712225854.5097 3919 2833 6 4
1712225854.5174 3925 2838 6 5
1712225854.5256 3931 2842 6 4
1712225854.5336 3937 2846 6 4
1712225854.5423 3943 2850 6 4
1712225854.5495 3949 2855 6 5
1712225854.5575 3956 2859 7 4
1712225854.5663 3961 2864 5 5
1712225854.5734 3967 2868 6 4
1712225854.5816 3973 2873 6 5
1712225854.5893 3979 2878 6 5
1712225854.5975 3985 2882 6 4
1712225854.6055 3991 2887 6 5
1712225854.6142 3997 2892 6 5
1712225854.6214 4003 2896 6 4
1712225854.6294 4008 2901 5 5
1712225854.6382 4014 2906 6 5
1712225854.6462 4020 2911 6 5
1712225854.6533 4026 2917 6 6
1712225854.6623 4031 2922 5 5
1712225854.6703 4036 2926 5 4
1712225854.6783 4043 2931 7 5
1712225854.6860 4049 2937 6 6
1712225854.6941 4054 2942 5 5
1712225854.7023 4059 2946 5 4
1712225854.7102 4065 2951 6 5
1712225854.7182 4071 2956 6 5
1712225854.7262 4077 2961 6 5
1712225854.7339 4082 2966 5 5
1712225854.7419 4088 2971 6 5
1712225854.7500 4094 2976 6 5
1712225854.7580 4099 2981 5 5
1712225854.7660 4105 2987 6 6
1712225854.7740 4111 2991 6 4
1712225854.7817 4117 2996 6 5
1712225854.7897 4123 3000 6 4
1712225854.7981 4129 3005 6 5
1712225854.8058 4135 3010 6 5
1712225854.8138 4140 3014 5 4
1712225854.8219 4147 3019 7 5
1712225854.8295 4153 3024 6 5
1712225854.8377 4159 3029 6 5
1712225854.8460 4165 3033 6 4
1712225854.8538 4171 3038 6 5
1712225854.8618 4177 3043 6 5
1712225854.8699 4183 3047 6 4
1712225854.8776 4189 3052 6 5
1712225854.8858 4195 3057 6 5
1712225854.8939 4201 3061 6 4
1712225854.9018 4207 3066 6 5
1712225854.9099 4213 3071 6 5
1712225854.9179 4219 3076 6 5
1712225854.9256 4225 3081 6 5
1712225854.9337 4231 3085 6 4
1712225854.9417 4237 3089 6 4
1712225854.9496 4243 3094 6 5
1712225854.9576 4249 3099 6 5
1712225854.9656 4255 3103 6 4
1712225854.9743 4261 3107 6 4
1712225854.9815 4267 3112 6 5
1712225854.9895 4274 3117 7 5
1712225854.9974 4280 3121 6 4
1712225855.0054 4285 3125 5 4
1712225855.0134 4292 3129 7 4
1712225855.0223 4298 3134 6 5
1712225855.0303 4304 3139 6 5
1712225855.0383 4311 3143 7 4
1712225855.0460 4318 3148 7 5
1712225855.0541 4324 3153 6 5
1712225855.0621 4329 3156 5 3
1712225855.0700 4335 3161 6 5
1712225855.0780 4342 3166 7 5
1712225855.0861 4348 3170 6 4
1712225855.0938 4354 3174 6 4
1712225855.1019 4360 3179 6 5
1712225855.1099 4366 3183 6 4
1712225855.1179 4372 3187 6 4
1712225855.1260 4378 3192 6 5
1712225855.1340 4384 3196 6 4
1712225855.1417 4390 3200 6 4
1712225855.1498 4396 3204 6 4
1712225855.1580 4402 3209 6 5
1712225855.1657 4408 3214 6 5
1712225855.1737 4415 3218 7 4
1712225855.1817 4421 3222 6 4
1712225855.1894 4426 3226 5 4
1712225855.1976 4433 3231 7 5
1712225855.2057 4439 3236 6 5
1712225855.2134 4445 3240 6 4
1712225855.2215 4451 3244 6 4
1712225855.2295 4458 3248 7 4
1712225855.2383 4464 3253 6 5
1712225855.2454 4470 3257 6 4
1712225855.2536 4477 3262 7 5
1712225855.2614 4484 3265 7 3
1712225855.2694 4490 3269 6 4
1712225855.2774 4497 3274 7 5
1712225855.2862 4503 3278 6 4
1712225855.2943 4509 3282 6 4
1712225855.3014 4516 3287 7 5
1712225855.3101 4522 3291 6 4
1712225855.3181 4528 3294 6 3
1712225855.3262 4535 3300 7 6
1712225855.3339 4542 3305 7 5
1712225855.3423 4548 3308 6 3
1712225855.3495 4554 3313 6 5
1712225855.3583 4561 3317 7 4
1712225855.3663 4568 3321 7 4
1712225855.3742 4575 3325 7 4
1712225855.3822 4581 3329 6 4
1712225855.3902 4588 3333 7 4
1712225855.3974 4595 3336 7 3
1712225855.4061 4601 3340 6 4
1712225855.4142 4607 3344 6 4
1712225855.4222 4614 3347 7 3
1712225855.4302 4620 3351 6 4
1712225855.4381 4626 3355 6 4
1712225855.4461 4633 3359 7 4
1712225855.4540 4640 3362 7 3
1712225855.4620 4647 3366 7 4
1712225855.4700 4653 3370 6 4
1712225855.4779 4660 3374 7 4
1712225855.4860 4666 3377 6 3
1712225855.4940 4673 3380 7 3
1712225855.5019 4679 3385 6 5
1712225855.5099 4686 3389 7 4
1712225855.5181 4693 3392 7 3
1712225855.5258 4700 3396 7 4
1712225855.5337 4706 3400 6 4
1712225855.5417 4713 3404 7 4
1712225855.5496 4720 3407 7 3
1712225855.5576 4727 3411 7 4
1712225855.5658 4734 3415 7 4
1712225855.5735 4741 3418 7 3
1712225855.5815 4747 3422 6 4
1712225855.5895 4754 3426 7 4
1712225855.5974 4762 3430 8 4
1712225855.6056 4768 3434 6 4
1712225855.6136 4775 3437 7 3
1712225855.6224 4783 3441 8 4
1712225855.6303 4790 3445 7 4
1712225855.6383 4797 3448 7 3
1712225855.6460 4804 3452 7 4
1712225855.6543 4811 3457 7 5
1712225855.6623 4818 3459 7 2
